0.0000000E+00 0.0000000E+00
1.0101010E-02 1.0101010E-02
2.0202020E-02 2.0202020E-02
3.0303031E-02 3.0303031E-02
4.0404040E-02 4.0404040E-02
5.0505050E-02 5.0505050E-02
6.0606062E-02 6.0606062E-02
7.0707068E-02 7.0707068E-02
8.0808081E-02 8.0808081E-02
9.0909094E-02 9.0909094E-02
0.1010101 0.1010101
0.1111111 0.1111111
0.1212121 0.1212121
0.1313131 0.1313131
0.1414141 0.1414141
0.1515152 0.1515152
0.1616162 0.1616162
0.1717172 0.1717172
0.1818182 0.1818182
0.1919192 0.1919192
0.2020202 0.2020202
0.2121212 0.2121212
0.2222222 0.2222222
0.2323232 0.2323232
0.2424242 0.2424242
0.2525252 0.2525252
0.2626263 0.2626263
0.2727273 0.2727273
0.2828283 0.2828283
0.2929293 0.2929293
0.3030303 0.3030303
0.3131313 0.3131313
0.3232323 0.3232323
0.3333333 0.3333333
0.3434343 0.3434343
0.3535354 0.3535354
0.3636364 0.3636364
0.3737374 0.3737374
0.3838384 0.3838384
0.3939394 0.3939394
0.4040404 0.4040404
0.4141414 0.4141414
0.4242424 0.4242424
0.4343434 0.4343434
0.4444444 0.4444444
0.4545455 0.4545455
0.4646465 0.4646465
0.4747475 0.4747475
0.4848485 0.4848485
0.4949495 0.4949495
0.5050505 0.5050505
0.5151515 0.5151515
0.5252525 0.5252525
0.5353535 0.5353535
0.5454546 0.5454546
0.5555556 0.5555556
0.5656565 0.5656565
0.5757576 0.5757576
0.5858586 0.5858586
0.5959596 0.5959596
0.6060606 0.6060606
0.6161616 0.6161616
0.6262626 0.6262626
0.6363636 0.6363636
0.6464646 0.6464646
0.6565657 0.6565657
0.6666667 0.6666667
0.6767676 0.6767676
0.6868687 0.6868687
0.6969697 0.6969697
0.7070707 0.7070707
0.7171717 0.7171717
0.7272727 0.7272727
0.7373737 0.7373737
0.7474747 0.7474747
0.7575758 0.7575758
0.7676768 0.7676768
0.7777778 0.7777778
0.7878788 0.7878788
0.7979798 0.7979798
0.8080808 0.8080808
0.8181818 0.8181818
0.8282828 0.8282828
0.8383839 0.8383839
0.8484849 0.8484849
0.8585858 0.8585858
0.8686869 0.8686869
0.8787879 0.8787879
0.8888889 0.8888889
0.8989899 0.8989899
0.9090909 0.9090909
0.9191919 0.9191919
0.9292929 0.9292929
0.9393939 0.9393939
0.9494950 0.9494950
0.9595960 0.9595960
0.9696970 0.9696970
0.9797980 0.9797980
0.9898990 0.9898990
1.000000 1.000000
